date,slot_index,source_endpoint_label,natural_interval,template_interval_label,price_yuan_per_kwh,actual_load_kw,actual_pv_kw,actual_net_kwh,load_forecast_kw,pv_forecast_kw,baseline_net_kwh,plan_purchase_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,emergency_kwh,spill_kwh
2025-12-28,23,04:00:00,3:50-4:00,4:00-4:10,0.4378000000,4154.1300000000,0.0000000000,692.3550000000,4011.5170000000,0.0000000000,668.5861666667,709.5115000000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,17.1565000000
2025-12-28,24,04:10:00,4:00-4:10,4:10-4:20,0.4401000000,4229.1046000000,0.0000000000,704.8507666667,3959.5725700000,0.0000000000,659.9287616667,701.0042366667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,3.8465300000,0.0000000000
2025-12-28,25,04:20:00,4:10-4:20,4:20-4:30,0.4389000000,4168.1645000000,0.0000000000,694.6940833333,3998.8060300000,0.0000000000,666.4676716667,711.8565716667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,17.1624883333
2025-12-28,26,04:30:00,4:20-4:30,4:30-4:40,0.4364000000,4034.3500000000,0.0000000000,672.3916666667,4092.7350000000,0.0000000000,682.1225000000,733.8245000000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,61.4328333333
2025-12-28,27,04:40:00,4:30-4:40,4:40-4:50,0.4393000000,4161.9189000000,0.0000000000,693.6531500000,4159.5076100000,0.0000000000,693.2512683333,738.6700050000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,45.0168550000
2025-12-28,28,04:50:00,4:40-4:50,4:50-5:00,0.4422000000,4266.6169000000,0.0000000000,711.1028166667,4094.6080200000,0.0000000000,682.4346700000,732.0367550000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,20.9339383333
2025-12-28,29,05:00:00,4:50-5:00,5:00-5:10,0.4395000000,4177.0000000000,0.0000000000,696.1666666667,4022.1960000000,0.0000000000,670.3660000000,706.1766666667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,10.0100000000
2025-12-28,30,05:10:00,5:00-5:10,5:10-5:20,0.4333000000,4025.3043000000,0.0021000000,670.8837000000,4160.7449800000,0.0022571429,693.4571204762,741.0880457143,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,70.2043457143
2025-12-28,31,05:20:00,5:10-5:20,5:20-5:30,0.4439000000,4050.2736000000,0.0000000000,675.0456000000,4186.9067700000,0.0000000000,697.8177950000,747.8920033333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,72.8464033333
2025-12-28,32,05:30:00,5:20-5:30,5:30-5:40,0.4301000000,4068.0700000000,0.0000000000,678.0116666667,4018.2620000000,0.0000000000,669.7103333333,711.7838333333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,33.7721666667
2025-12-28,33,05:40:00,5:30-5:40,5:40-5:50,0.3713000000,3796.9248000000,0.0288000000,632.8160000000,3993.8298800000,0.0315571429,665.6330538095,1549.3118152381,833.3333333333,0.0000000000,10050.0000000000,10800.0000000000,0.0000000000,83.1624819048
2025-12-28,34,05:50:00,5:40-5:50,5:50-6:00,0.5708000000,4275.5320000000,0.0000000000,712.5886666667,4581.9156800000,0.0000000000,763.6526133333,817.7581966667,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,105.1695300000
2025-12-28,35,06:00:00,5:50-6:00,6:00-6:10,0.9099000000,5224.0700000000,0.0000000000,870.6783333333,5354.2020000000,0.0000000000,892.3670000000,942.1835000000,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,71.5051666667
2025-12-28,36,06:10:00,6:00-6:10,6:10-6:20,0.9368000000,5261.6016000000,0.4008000000,876.8668000000,5366.1664900000,0.4397142857,894.2877959524,270.0602614286,0.0000000000,675.0000000000,10800.0000000000,10050.0000000000,0.0000000000,68.1934614286
2025-12-28,37,06:20:00,6:10-6:20,6:20-6:30,0.8758000000,5174.9834000000,0.0000000000,862.4972333333,5273.5871400000,0.0000000000,878.9311900000,932.3385666667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,69.8413333333
2025-12-28,38,06:30:00,6:20-6:30,6:30-6:40,0.8759000000,5358.3000000000,0.0000000000,893.0500000000,5368.9490000000,0.0000000000,894.8248333333,963.8701666667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,70.8201666667
2025-12-28,39,06:40:00,6:30-6:40,6:40-6:50,0.8601000000,5387.3942000000,5.5828000000,896.9685666667,5311.3954300000,6.1245571429,884.2118121429,941.6804159524,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,44.7118492857
2025-12-28,40,06:50:00,6:40-6:50,6:50-7:00,0.8442000000,5368.6932000000,0.0000000000,894.7822000000,5306.1075300000,0.0000000000,884.3512550000,934.5972483333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,39.8150483333
2025-12-28,41,07:00:00,6:50-7:00,7:0-7:10,0.8334000000,5369.4800000000,0.0000000000,894.9133333333,5368.4980000000,0.0000000000,894.7496666667,933.4837261905,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,38.5703928571
2025-12-28,42,07:10:00,7:00-7:10,7:10-7:20,0.8092000000,5329.4429000000,157.2024000000,862.0400833333,5281.6720300000,173.4024428571,851.3782645238,906.7164940476,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,44.6764107143
2025-12-28,43,07:20:00,7:10-7:20,7:20-7:30,0.7972000000,5390.6128000000,382.6969000000,834.6526500000,5225.7507300000,426.8889285714,799.8103002381,846.0566916667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,11.4040416667
2025-12-28,44,07:30:00,7:20-7:30,7:30-7:40,0.7644000000,5376.2000000000,624.0375000000,792.0270833333,5191.0850000000,696.5678571429,749.0861904762,787.8909642857,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,4.1361190476,0.0000000000
2025-12-28,45,07:40:00,7:30-7:40,7:40-7:50,0.6899000000,5118.0433000000,889.7135000000,704.7216333333,5120.5972700000,980.8718714286,689.9542330952,1567.9369026190,833.3333333333,0.0000000000,10050.0000000000,10800.0000000000,0.0000000000,29.8819359524
2025-12-28,46,07:50:00,7:40-7:50,7:50-8:00,0.8600000000,5877.8992000000,1155.4274000000,787.0786333333,5872.3616500000,1269.0728285714,767.2148035714,830.0578011905,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,42.9791678571
2025-12-28,47,08:00:00,7:50-8:00,8:00-8:10,1.1617000000,7226.3000000000,1416.2250000000,968.3458333333,7036.1650000000,1563.0803571429,912.1807738095,136.6021904762,0.0000000000,833.3333333333,10800.0000000000,9874.0740740741,0.0000000000,1.5896904762
2025-12-28,48,08:10:00,8:00-8:10,8:10-8:20,1.1683000000,7347.2611000000,1690.7482000000,942.7521500000,7229.0699700000,1870.8241857143,893.0409640476,109.4318840476,0.0000000000,833.3333333333,9874.0740740741,8948.1481481481,0.0000000000,0.0130673810
2025-12-28,49,08:20:00,8:10-8:20,8:20-8:30,1.0956000000,7054.2612000000,1980.6276000000,845.6056000000,7143.1555500000,2163.5255428571,829.9383345238,44.5170595238,0.0000000000,833.3333333333,8948.1481481481,8022.2222222222,0.0000000000,32.2447928571
2025-12-28,50,08:30:00,8:20-8:30,8:30-8:40,1.0849000000,7030.6000000000,2324.2500000000,784.3916666667,7203.6920000000,2443.3392857143,793.3921190476,12.9630000000,0.0000000000,833.3333333333,8022.2222222222,7096.2962962963,0.0000000000,61.9046666667
2025-12-28,51,08:40:00,8:30-8:40,8:40-8:50,1.0610000000,7126.8936000000,2743.6961000000,730.5329166667,7141.4969200000,2735.7379000000,734.2931700000,0.0000000000,0.0000000000,805.7774697619,7096.2962962963,6200.9879965608,0.0000000000,75.2445530952
2025-12-28,52,08:50:00,8:40-8:50,8:50-9:00,1.0430000000,7112.8664000000,3041.0947000000,678.6286166667,7107.3900200000,3001.2743714286,684.3526080952,0.0000000000,0.0000000000,765.4473576190,6200.9879965608,5350.4909325397,0.0000000000,86.8187409524
2025-12-28,53,09:00:00,8:50-9:00,9:00-9:10,1.0360000000,6961.4800000000,3203.2500000000,626.3716666667,7129.7370000000,3250.7410714286,646.4993214286,0.0000000000,0.0000000000,709.6140952381,5350.4909325397,4562.0308267196,0.0000000000,83.2424285714
2025-12-28,54,09:10:00,9:00-9:10,9:10-9:20,1.0147000000,6839.7802000000,3416.7662000000,570.5023333333,7069.2736400000,3533.4230857143,589.3084257143,0.0000000000,0.0000000000,643.7950795238,4562.0308267196,3846.7029605820,0.0000000000,73.2927461905
2025-12-28,55,09:20:00,9:10-9:20,9:20-9:30,0.9922000000,6830.0684000000,3705.5197000000,520.7581166667,7053.7034500000,3788.2045857143,544.2498107143,0.0000000000,0.0000000000,611.1910783333,3846.7029605820,3167.6017624339,0.0000000000,90.4329616667
2025-12-28,56,09:30:00,9:20-9:30,9:30-9:40,0.9700000000,6926.2300000000,4016.8125000000,484.9029166667,7107.5520000000,4000.1571428571,517.8991428571,54.8277321429,0.0000000000,537.8750059524,3167.6017624339,2569.9628669312,0.0000000000,107.7998214286
2025-12-28,57,09:40:00,9:30-9:40,9:40-9:50,0.9422000000,7040.0883000000,4275.1460000000,460.8237166667,7102.8883200000,4212.9585714286,481.6549580952,548.6914609524,0.0000000000,0.0000000000,2569.9628669312,2569.9628669312,0.0000000000,87.8677442857
2025-12-28,58,09:50:00,9:40-9:50,9:50-10:00,0.9569000000,7024.4027000000,4449.4602000000,429.1570833333,6997.2342600000,4409.1900571429,431.3407004762,499.8724466667,0.0000000000,0.0000000000,2569.9628669312,2569.9628669312,0.0000000000,70.7153633333
2025-12-28,59,10:00:00,9:50-10:00,10:00-10:10,0.9977000000,6938.5300000000,4579.9125000000,393.1029166667,6889.9410000000,4613.8285714286,379.3520714286,0.0000000000,0.0000000000,455.4556309524,2569.9628669312,2063.9010547619,0.0000000000,62.3527142857
2025-12-28,60,10:10:00,10:00-10:10,10:10-10:20,0.9919000000,6961.5716000000,4757.2295000000,367.3903500000,6924.4861400000,4870.7959000000,342.2817066667,0.0000000000,0.0000000000,430.7088133333,2063.9010547619,1585.3357066138,0.0000000000,63.3184633333
2025-12-28,61,10:20:00,10:10-10:20,10:20-10:30,0.9588000000,6883.9636000000,5029.9848000000,308.9964666667,6953.4304500000,5071.5906285714,313.6399702381,372.7622700000,0.0000000000,0.0000000000,1585.3357066138,1585.3357066138,0.0000000000,63.7658033333
2025-12-28,62,10:30:00,10:20-10:30,10:30-10:40,0.9549000000,6736.8700000000,5311.3125000000,237.5929166667,6911.3510000000,5199.7928571429,285.2596904762,360.4850476190,0.0000000000,0.0000000000,1585.3357066138,1585.3357066138,0.0000000000,122.8921309524
2025-12-28,63,10:40:00,10:30-10:40,10:40-10:50,0.9839000000,6782.7937000000,5441.0056000000,223.6313500000,6895.1271700000,5342.7279000000,258.7332116667,0.0000000000,0.0000000000,346.8021359524,1585.3357066138,1200.0000000000,0.0000000000,123.1707859524
2025-12-28,64,10:50:00,10:40-10:50,10:50-11:00,0.7990000000,6855.0559000000,5465.1369000000,231.6531666667,7014.9496500000,5480.1102142857,255.8065726190,373.1786895238,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,141.5255228571
2025-12-28,65,11:00:00,10:50-11:00,11:00-11:10,0.5025000000,6829.1800000000,5543.3250000000,214.3091666667,7116.3950000000,5579.9089285714,256.0810119048,1166.6696785714,833.3333333333,0.0000000000,1200.0000000000,1950.0000000000,0.0000000000,119.0271785714
2025-12-28,66,11:10:00,11:00-11:10,11:10-11:20,0.4662000000,6764.8583000000,5782.7413000000,163.6861666667,6927.3644000000,5635.5651142857,215.2998809524,1148.0939242857,833.3333333333,0.0000000000,1950.0000000000,2700.0000000000,0.0000000000,151.0744242857
2025-12-28,67,11:20:00,11:10-11:20,11:20-11:30,0.5007000000,6835.9689000000,5855.5070000000,163.4103166667,6757.5717500000,5676.2112142857,180.2267559524,1082.0275928571,833.3333333333,0.0000000000,2700.0000000000,3450.0000000000,0.0000000000,85.2839428571
2025-12-28,68,11:30:00,11:20-11:30,11:30-11:40,0.4827000000,7026.2500000000,5715.1125000000,218.5229166667,6783.1470000000,5743.8964285714,173.2084285714,1116.0969285714,833.3333333333,0.0000000000,3450.0000000000,4200.0000000000,0.0000000000,64.2406785714
2025-12-28,69,11:40:00,11:30-11:40,11:40-11:50,0.4785000000,7096.1730000000,5645.7922000000,241.7301333333,6855.0005500000,5852.6614000000,167.0565250000,1072.3441240476,833.3333333333,0.0000000000,4200.0000000000,4950.0000000000,2.7193426190,0.0000000000
2025-12-28,70,11:50:00,11:40-11:50,11:50-12:00,0.4662000000,6801.0249000000,5691.3431000000,184.9469666667,6671.3442100000,5892.9674714286,129.7294564286,1031.9075983333,833.3333333333,0.0000000000,4950.0000000000,5700.0000000000,0.0000000000,13.6272983333
2025-12-28,71,12:00:00,11:50-12:00,12:00-12:10,0.4432000000,6349.2600000000,5826.1125000000,87.1912500000,6357.7960000000,5841.7446428571,86.0085595238,1003.7593214286,833.3333333333,0.0000000000,5700.0000000000,6450.0000000000,0.0000000000,83.2347380952
2025-12-28,72,12:10:00,12:00-12:10,12:10-12:20,0.4411000000,6233.9293000000,5980.1479000000,42.2969000000,6335.5802400000,5782.4236428571,92.1927661905,988.9736273810,833.3333333333,0.0000000000,6450.0000000000,7200.0000000000,0.0000000000,113.3433940476
2025-12-28,73,12:20:00,12:10-12:20,12:20-12:30,0.4551000000,6284.1238000000,5937.9280000000,57.6993000000,6368.0824800000,5751.5620142857,102.7534109524,998.5600514286,833.3333333333,0.0000000000,7200.0000000000,7950.0000000000,0.0000000000,107.5274180952
2025-12-28,74,12:30:00,12:20-12:30,12:30-12:40,0.4463000000,6293.8100000000,5708.0250000000,97.6308333333,6269.0320000000,5699.0357142857,94.9993809524,992.4198809524,833.3333333333,0.0000000000,7950.0000000000,8700.0000000000,0.0000000000,61.4557142857
2025-12-28,75,12:40:00,12:30-12:40,12:40-12:50,0.4113000000,6249.8314000000,5534.4490000000,119.2304000000,6141.0141600000,5558.7317000000,97.0470766667,1007.3735430952,833.3333333333,0.0000000000,8700.0000000000,9450.0000000000,0.0000000000,54.8098097619
2025-12-28,76,12:50:00,12:40-12:50,12:50-13:00,0.5682000000,6352.2099000000,5549.4710000000,133.7898166667,6337.8503300000,5484.6114714286,142.2064764286,1061.1614980952,833.3333333333,0.0000000000,9450.0000000000,10200.0000000000,0.0000000000,94.0383480952
2025-12-28,77,13:00:00,12:50-13:00,13:00-13:10,0.8279000000,6511.5300000000,5586.7875000000,154.1237500000,6713.0490000000,5443.9232142857,211.5209642857,282.4443095238,0.0000000000,0.0000000000,10200.0000000000,10200.0000000000,0.0000000000,128.3205595238
2025-12-28,78,13:10:00,13:00-13:10,13:10-13:20,0.8636000000,6448.2823000000,5361.8164000000,181.0776500000,6734.4805500000,5258.3339857143,246.0244273810,323.1065635714,0.0000000000,0.0000000000,10200.0000000000,10200.0000000000,0.0000000000,142.0289135714
2025-12-28,79,13:20:00,13:10-13:20,13:20-13:30,0.8416000000,6469.1813000000,5175.9108000000,215.5450833333,6564.9380100000,5125.7299571429,239.8680088095,304.9896852381,0.0000000000,0.0000000000,10200.0000000000,10200.0000000000,0.0000000000,89.4446019048
2025-12-28,80,13:30:00,13:20-13:30,13:30-13:40,0.8618000000,6613.5800000000,5205.4500000000,234.6883333333,6425.4340000000,5076.3000000000,224.8556666667,285.7521190476,0.0000000000,0.0000000000,10200.0000000000,10200.0000000000,0.0000000000,51.0637857143
2025-12-28,81,13:40:00,13:30-13:40,13:40-13:50,0.8623000000,6577.1935000000,5313.0919000000,210.6836000000,6393.0854300000,4934.9277285714,243.0262835714,294.5839973810,0.0000000000,0.0000000000,10200.0000000000,10200.0000000000,0.0000000000,83.9003973810
2025-12-28,82,13:50:00,13:40-13:50,13:50-14:00,0.9026000000,6359.7477000000,5219.4239000000,190.0539666667,6453.5316800000,4759.2836142857,282.3746776190,351.6721583333,0.0000000000,0.0000000000,10200.0000000000,10200.0000000000,0.0000000000,161.6181916667
2025-12-28,83,14:00:00,13:50-14:00,14:00-14:10,0.9754000000,6221.1200000000,4958.6250000000,210.4158333333,6512.0650000000,4584.8250000000,321.2066666667,0.0000000000,0.0000000000,412.7576785714,10200.0000000000,9741.3803571429,0.0000000000,202.3418452381
2025-12-28,84,14:10:00,14:00-14:10,14:10-14:20,1.0002000000,6414.8614000000,4816.8745000000,266.3311500000,6469.9824400000,4374.8908571429,349.1819304762,0.0000000000,0.0000000000,392.8574238095,9741.3803571429,9304.8721084656,0.0000000000,126.5262738095
2025-12-28,85,14:20:00,14:10-14:20,14:20-14:30,0.9978000000,6474.1730000000,4707.3004000000,294.4787666667,6440.1294700000,4137.8734142857,383.7093426190,0.0000000000,0.0000000000,434.3487702381,9304.8721084656,8822.2623637566,0.0000000000,139.8700035714
2025-12-28,86,14:30:00,14:20-14:30,14:30-14:40,1.0271000000,6277.7800000000,4521.5625000000,292.7029166667,6412.9820000000,3900.3428571429,418.7731904762,0.0000000000,0.0000000000,481.8003095238,8822.2623637566,8286.9286865079,0.0000000000,189.0973928571
2025-12-28,87,14:40:00,14:30-14:40,14:40-14:50,1.0906000000,6155.4561000000,4256.2103000000,316.5409666667,6293.4817900000,3679.7910714286,435.6151197619,0.0000000000,0.0000000000,482.5665369048,8286.9286865079,7750.7436455026,0.0000000000,166.0255702381
2025-12-28,88,14:50:00,14:40-14:50,14:50-15:00,0.9376000000,6132.0522000000,4016.7739000000,352.5463833333,6330.2954500000,3435.6926142857,482.4338059524,0.0000000000,0.0000000000,520.9557571429,7750.7436455026,7171.9039153439,0.0000000000,168.4093738095
2025-12-28,89,15:00:00,14:50-15:00,15:00-15:10,0.6694000000,6178.1900000000,3748.8750000000,404.8858333333,6456.1210000000,3165.0964285714,548.5040952381,1425.0326428571,833.3333333333,0.0000000000,7171.9039153439,7921.9039153439,0.0000000000,186.8134761905
2025-12-28,90,15:10:00,15:00-15:10,15:10-15:20,0.6600000000,6260.0528000000,3317.1059000000,490.4911500000,6352.9002400000,2905.2692571429,574.6051638095,1440.4955928571,833.3333333333,0.0000000000,7921.9039153439,8671.9039153439,0.0000000000,116.6711095238
2025-12-28,91,15:20:00,15:10-15:20,15:20-15:30,0.7217000000,6226.5486000000,2989.4810000000,539.5112666667,6299.2190000000,2646.3734857143,608.8075857143,1476.1608185714,833.3333333333,0.0000000000,8671.9039153439,9421.9039153439,0.0000000000,103.3162185714
2025-12-28,92,15:30:00,15:20-15:30,15:30-15:40,0.7308000000,6162.5900000000,2733.1125000000,571.5795833333,6370.8980000000,2379.9482142857,665.1582976190,1524.3248333333,833.3333333333,0.0000000000,9421.9039153439,10171.9039153439,0.0000000000,119.4119166667
2025-12-28,93,15:40:00,15:30-15:40,15:40-15:50,0.7534000000,6294.1164000000,2261.6082000000,672.0847000000,6352.2394100000,2109.2897428571,707.1582778571,1436.9020896972,697.8845385068,0.0000000000,10171.9039153439,10800.0000000000,0.0000000000,66.9328511905
2025-12-28,94,15:50:00,15:40-15:50,15:50-16:00,0.7823000000,6361.6133000000,1873.2655000000,748.0579666667,6283.7770300000,1830.3312857143,742.2409573810,760.1437840476,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,12.0858173810
2025-12-28,95,16:00:00,15:50-16:00,16:00-16:10,0.8055000000,6276.0000000000,1641.3000000000,772.4500000000,6202.3630000000,1548.6375000000,775.6209166667,802.7443809524,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,30.2943809524
2025-12-28,96,16:10:00,16:00-16:10,16:10-16:20,0.8271000000,6206.9332000000,1334.0141000000,812.1531833333,6102.2159900000,1274.2672428571,804.6581245238,823.3031602381,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,11.1499769048
2025-12-28,97,16:20:00,16:10-16:20,16:20-16:30,0.8519000000,6179.6521000000,1000.2266000000,863.2375833333,6088.5143100000,990.0348285714,849.7465802381,866.1484473810,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,2.9108640476
2025-12-28,98,16:30:00,16:20-16:30,16:30-16:40,0.8791000000,6168.6300000000,703.8750000000,910.7925000000,6178.2460000000,700.7303571429,912.9192738095,931.2949404762,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,20.5024404762
